city,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B25077_001E,B27011_014E,B25099_001E,B06007_005E,B06007_008E,B17010B_002E,crit_read_mean,writing_mean,math_mean
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,583,569,569
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,390,397,412
"west sacramento, california",5519,7846,10615,5198,2778,252800.0,2509,74746.0,4137,4383,134,454,441,464
"live oak, california",1576,1872,4206,2854,1632,544800.0,556,90794.0,2284,227,9,464,458,467
"oceanside, california",16482,25529,42761,20330,10403,360900.0,6894,75492.0,18705,4716,369,501,488,507
"oceanside, california",16482,25529,42761,20330,10403,360900.0,6894,75492.0,18705,4716,369,482,459,509
"oceanside, california",16482,25529,42761,20330,10403,360900.0,6894,75492.0,18705,4716,369,543,524,536
"morro bay, california",706,1514,2859,1857,1100,491600.0,372,75043.0,503,288,44,526,498,528
"la mirada, california",3615,7504,11449,5819,3751,425900.0,1737,87995.0,3189,3856,6,302,287,300
"la mirada, california",3615,7504,11449,5819,3751,425900.0,1737,87995.0,3189,3856,6,428,429,430
"la verne, california",1971,3669,8385,5012,3110,461800.0,1116,88086.0,836,1475,10,488,478,493
"lawndale, california",6269,5194,6186,2478,796,378500.0,1249,65779.0,8078,1503,85,410,406,405
"lawndale, california",6269,5194,6186,2478,796,378500.0,1249,65779.0,8078,1503,85,399,394,409
"lawndale, california",6269,5194,6186,2478,796,378500.0,1249,65779.0,8078,1503,85,427,460,443
"lancaster, california",17953,28384,35663,9415,5120,170600.0,6826,65130.0,13867,2362,2446,407,400,398
"lancaster, california",17953,28384,35663,9415,5120,170600.0,6826,65130.0,13867,2362,2446,428,414,415
"lancaster, california",17953,28384,35663,9415,5120,170600.0,6826,65130.0,13867,2362,2446,459,442,455
"lancaster, california",17953,28384,35663,9415,5120,170600.0,6826,65130.0,13867,2362,2446,516,497,511
"rowland heights, california",5697,7592,10044,9993,3283,505400.0,1357,74417.0,4154,15383,8,523,526,572
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,502,484,522
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,503,495,518
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,517,506,530
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,493,489,510
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,467,445,470
"elk grove, california",9622,19660,35983,25789,10280,288400.0,7222,90196.0,3579,16876,710,520,503,552
"mountain view, california",3875,6217,9739,16402,20018,882300.0,2792,143669.0,4748,6955,34,592,590,613
"lake forest, california",4432,8610,17482,16294,7720,524400.0,2514,112425.0,5408,3434,23,528,513,557
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,396,387,411
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,438,435,456
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,480,474,494
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,429,410,422
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,404,409,433
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,405,397,414
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,466,465,482
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,410,405,424
"santa ana, california",88765,44590,40260,16409,6531,360800.0,13128,70552.0,113477,19115,52,541,540,550
"duarte, california",2682,3654,4119,2779,1796,374600.0,1049,83329.0,3016,1483,77,475,449,474
"duarte, california",2682,3654,4119,2779,1796,374600.0,1049,83329.0,3016,1483,77,408,422,397
"fort bragg, california",698,1330,1737,670,280,290800.0,303,55455.0,1046,37,19,515,500,491
"whittier, california",9358,13300,19768,8272,5280,437200.0,3223,94030.0,9560,1483,19,450,435,457
"whittier, california",9358,13300,19768,8272,5280,437200.0,3223,94030.0,9560,1483,19,490,475,499
"whittier, california",9358,13300,19768,8272,5280,437200.0,3223,94030.0,9560,1483,19,433,423,466
"whittier, california",9358,13300,19768,8272,5280,437200.0,3223,94030.0,9560,1483,19,442,433,456
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,511,508,533
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,485,480,499
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,471,456,489
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,563,557,578
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,431,426,456
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,449,443,461
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,431,419,423
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,438,420,411
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,403,396,401
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,432,428,431
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,414,416,440
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,424,407,434
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,434,432,422
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,469,469,489
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,412,412,423
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,517,522,490
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,520,493,556
"stockton, california",44860,44141,58372,21033,10073,172500.0,19589,66020.0,33260,24735,2678,421,392,429
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,342,334,326
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,382,381,387
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,392,394,404
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,468,466,467
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,488,484,496
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,489,486,465
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,464,465,464
"long beach, california",62714,56777,95715,57227,31548,431300.0,24920,84784.0,59185,22178,3052,412,400,402
"pasadena, california",12722,14009,23816,26624,24003,628000.0,6059,109496.0,14921,8323,401,460,453,465
"pasadena, california",12722,14009,23816,26624,24003,628000.0,6059,109496.0,14921,8323,401,418,409,431
"pasadena, california",12722,14009,23816,26624,24003,628000.0,6059,109496.0,14921,8323,401,473,461,462
"pasadena, california",12722,14009,23816,26624,24003,628000.0,6059,109496.0,14921,8323,401,483,470,489
"pasadena, california",12722,14009,23816,26624,24003,628000.0,6059,109496.0,14921,8323,401,433,430,411
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,516,508,518
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,485,463,488
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,408,425,413
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,408,397,398
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,420,419,425
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,396,378,407
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,405,399,397
"pomona, california",29280,22323,22656,11326,4506,281300.0,8323,66367.0,31450,6739,319,423,417,421
"napa, california",10170,10977,16844,10057,5256,441000.0,3107,88822.0,12807,852,13,483,482,504
"napa, california",10170,10977,16844,10057,5256,441000.0,3107,88822.0,12807,852,13,519,496,468
"napa, california",10170,10977,16844,10057,5256,441000.0,3107,88822.0,12807,852,13,487,484,500
"colton, california",8824,8033,8962,2299,1442,167300.0,3269,58073.0,8906,887,305,431,438,442
"madera, california",14254,7509,9272,2293,788,153800.0,1641,53750.0,15543,1069,205,507,481,498
"madera, california",14254,7509,9272,2293,788,153800.0,1641,53750.0,15543,1069,205,445,435,452
"madera, california",14254,7509,9272,2293,788,153800.0,1641,53750.0,15543,1069,205,414,403,414
"novato, california",2616,6215,12797,10549,6976,579700.0,1803,99518.0,3535,1695,17,553,534,547
"novato, california",2616,6215,12797,10549,6976,579700.0,1803,99518.0,3535,1695,17,509,508,517
"chino, california",12355,13662,18145,7964,3223,348400.0,3693,85085.0,6736,3569,29,444,452,458
"chino, california",12355,13662,18145,7964,3223,348400.0,3693,85085.0,6736,3569,29,440,436,441
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,425,413,431
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,451,441,462
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,410,404,412
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,471,461,487
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,431,460,462
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,403,408,416
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,411,411,439
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,419,411,415
"san bernardino, california",38391,33561,34805,9467,4434,159800.0,14426,54055.0,35998,5408,2070,437,436,442
"hacienda heights, california",5522,8460,10955,9805,4157,489800.0,1729,85904.0,4672,10697,14,521,511,554
"hacienda heights, california",5522,8460,10955,9805,4157,489800.0,1729,85904.0,4672,10697,14,457,453,458
"lakeside, california",1165,4830,5629,1732,706,336200.0,1021,75018.0,839,210,54,499,472,499
"lakeside, california",1165,4830,5629,1732,706,336200.0,1021,75018.0,839,210,54,579,566,546
"san marcos, california",10621,10572,18878,11791,5159,393500.0,2376,79972.0,14750,4155,18,497,487,491
"san marcos, california",10621,10572,18878,11791,5159,393500.0,2376,79972.0,14750,4155,18,509,498,511
"san marcos, california",10621,10572,18878,11791,5159,393500.0,2376,79972.0,14750,4155,18,518,499,483
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,416,424,408
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,450,448,453
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,572,560,593
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,528,524,559
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,483,463,495
"santa rosa, california",16844,23492,41257,23134,13124,386100.0,7056,79603.0,17337,4766,64,546,538,546
"irvine, california",5771,13017,33283,58652,44332,688200.0,7937,124275.0,2969,33115,133,577,593,616
"irvine, california",5771,13017,33283,58652,44332,688200.0,7937,124275.0,2969,33115,133,609,615,644
"irvine, california",5771,13017,33283,58652,44332,688200.0,7937,124275.0,2969,33115,133,615,619,657
"irvine, california",5771,13017,33283,58652,44332,688200.0,7937,124275.0,2969,33115,133,575,581,621
"irvine, california",5771,13017,33283,58652,44332,688200.0,7937,124275.0,2969,33115,133,563,586,605
"los alamitos, california",637,1459,2575,1787,1258,647900.0,461,106964.0,243,628,31,532,520,538
"newark, california",3829,9374,8884,5975,2952,492400.0,1497,100612.0,3287,4282,89,486,476,492
"merced, california",11577,10602,15528,4739,2954,158100.0,5688,62931.0,8875,3325,370,453,443,449
"merced, california",11577,10602,15528,4739,2954,158100.0,5688,62931.0,8875,3325,370,445,441,459
"merced, california",11577,10602,15528,4739,2954,158100.0,5688,62931.0,8875,3325,370,481,456,494
"tracy, california",8522,13281,17573,8971,2887,295600.0,4412,93139.0,7896,4800,106,513,511,478
"tracy, california",8522,13281,17573,8971,2887,295600.0,4412,93139.0,7896,4800,106,515,507,522
"tracy, california",8522,13281,17573,8971,2887,295600.0,4412,93139.0,7896,4800,106,476,458,483
"tracy, california",8522,13281,17573,8971,2887,295600.0,4412,93139.0,7896,4800,106,517,495,502
"tracy, california",8522,13281,17573,8971,2887,295600.0,4412,93139.0,7896,4800,106,516,517,518
"arcata, california",694,1170,2547,2458,1713,319300.0,1710,53925.0,422,125,14,576,557,568
"arcata, california",694,1170,2547,2458,1713,319300.0,1710,53925.0,422,125,14,590,564,523
"antelope, california",2513,8108,12022,4684,1373,224500.0,1960,75515.0,841,6421,156,484,465,476
"antelope, california",2513,8108,12022,4684,1373,224500.0,1960,75515.0,841,6421,156,505,474,531
"oroville, california",1606,2929,4254,691,306,158200.0,780,52165.0,231,648,7,485,460,482
"oroville, california",1606,2929,4254,691,306,158200.0,780,52165.0,231,648,7,430,425,460
"sonora, california",475,856,1258,578,342,272500.0,311,63750.0,74,166,70,551,516,539
"castro valley, california",3437,9918,14244,10593,5772,556400.0,2289,107897.0,2582,5331,90,534,531,558
"clovis, california",6960,13080,24157,11939,6529,247700.0,4514,84268.0,3051,4060,122,515,500,524
"clovis, california",6960,13080,24157,11939,6529,247700.0,4514,84268.0,3051,4060,122,461,449,456
"clovis, california",6960,13080,24157,11939,6529,247700.0,4514,84268.0,3051,4060,122,497,480,493
"chico, california",4027,8462,19627,12347,6120,263500.0,4466,71890.0,2066,1452,54,532,495,500
"chico, california",4027,8462,19627,12347,6120,263500.0,4466,71890.0,2066,1452,54,527,507,548
"chico, california",4027,8462,19627,12347,6120,263500.0,4466,71890.0,2066,1452,54,569,552,535
"chico, california",4027,8462,19627,12347,6120,263500.0,4466,71890.0,2066,1452,54,521,504,538
"alameda, california",4863,7065,15775,17543,10882,639700.0,3172,118554.0,1248,10301,221,538,516,539
"alameda, california",4863,7065,15775,17543,10882,639700.0,3172,118554.0,1248,10301,221,539,533,562
"alameda, california",4863,7065,15775,17543,10882,639700.0,3172,118554.0,1248,10301,221,572,530,612
"albany, california",458,745,2112,4355,5231,675000.0,611,115353.0,352,1985,8,585,575,607
"lynwood, california",18972,10576,8209,1788,627,289500.0,3752,60957.0,23862,285,302,395,390,400
"lynwood, california",18972,10576,8209,1788,627,289500.0,3752,60957.0,23862,285,302,402,402,408
"san lorenzo, california",2980,4966,5126,2975,860,368600.0,1471,83030.0,2656,3132,58,485,477,507
"san lorenzo, california",2980,4966,5126,2975,860,368600.0,1471,83030.0,2656,3132,58,416,401,398
"san lorenzo, california",2980,4966,5126,2975,860,368600.0,1471,83030.0,2656,3132,58,478,469,471
"san lorenzo, california",2980,4966,5126,2975,860,368600.0,1471,83030.0,2656,3132,58,436,424,448
"el cerrito, california",1143,2003,4338,5685,5380,608400.0,1150,106960.0,540,2721,54,441,438,462
"pinole, california",1511,2800,5345,2892,1459,359600.0,605,85000.0,800,1482,73,413,405,408
"livingston, california",3790,1500,1741,613,224,167400.0,897,60345.0,3559,1463,7,430,431,445
"san bruno, california",3340,6317,10348,7445,3411,615000.0,1618,97143.0,3198,3693,5,496,489,507
"martinez, california",1820,5140,10187,6887,3240,435500.0,1585,106262.0,880,1083,66,512,496,527
"pittsburg, california",8721,10611,15150,5936,2148,245600.0,4147,77419.0,9637,4694,556,451,439,437
"walnut creek, california",1382,5389,12620,18773,13277,609000.0,2133,98396.0,991,5336,16,575,553,577
"walnut creek, california",1382,5389,12620,18773,13277,609000.0,2133,98396.0,991,5336,16,570,570,591
"los banos, california",6966,5784,5988,1661,576,164400.0,2159,60286.0,8963,638,41,454,448,458
"los banos, california",6966,5784,5988,1661,576,164400.0,2159,60286.0,8963,638,41,439,424,434
"concord, california",11402,20397,29467,19355,7873,389000.0,6173,89209.0,13673,6421,407,508,501,505
"concord, california",11402,20397,29467,19355,7873,389000.0,6173,89209.0,13673,6421,407,489,475,491
"concord, california",11402,20397,29467,19355,7873,389000.0,6173,89209.0,13673,6421,407,433,430,427
"concord, california",11402,20397,29467,19355,7873,389000.0,6173,89209.0,13673,6421,407,439,430,435
"san ramon, california",1256,4218,10773,19187,12563,754700.0,1856,160432.0,701,8489,47,566,559,596
"san ramon, california",1256,4218,10773,19187,12563,754700.0,1856,160432.0,701,8489,47,612,621,653
"redding, california",5753,14808,26001,9605,5028,225700.0,3816,61410.0,1018,1650,34,517,495,523
"redding, california",5753,14808,26001,9605,5028,225700.0,3816,61410.0,1018,1650,34,551,539,549
"redding, california",5753,14808,26001,9605,5028,225700.0,3816,61410.0,1018,1650,34,592,560,571
"sunnyvale, california",9116,12147,20303,31488,32393,790300.0,5640,129756.0,7908,19328,54,520,529,567
"aliso viejo, california",1189,3649,9423,12803,6000,493300.0,1732,122108.0,943,2852,70,555,549,575
"goleta, california",2135,3666,5916,4597,3972,634100.0,957,97892.0,2807,822,28,541,528,561
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,584,581,602
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,542,523,562
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,561,555,595
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,576,574,602
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,498,486,525
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,473,456,448
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,492,482,490
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,384,378,388
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,452,421,453
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,370,366,374
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,441,418,441
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,518,490,529
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,527,513,527
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,499,481,494
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,489,475,479
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,407,400,414
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,466,451,489
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,452,440,414
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,417,398,428
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,490,460,512
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,389,370,394
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,395,400,424
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,457,445,457
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,500,480,520
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,435,422,448
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,455,448,476
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,640,599,590
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,513,502,516
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,416,411,411
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,517,511,512
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,438,431,429
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,455,434,449
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,482,481,473
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,513,489,503
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,561,552,583
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,414,410,444
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,523,509,535
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,624,628,640
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,604,612,635
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,444,423,448
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,428,432,456
"san diego, california",115610,147066,255411,232401,158136,463300.0,59473,92800.0,111439,92535,3535,435,418,436
"salinas, california",36390,20171,22451,7674,3132,276200.0,6190,71966.0,52524,2862,80,420,416,431
"salinas, california",36390,20171,22451,7674,3132,276200.0,6190,71966.0,52524,2862,80,461,453,448
"salinas, california",36390,20171,22451,7674,3132,276200.0,6190,71966.0,52524,2862,80,439,434,436
"salinas, california",36390,20171,22451,7674,3132,276200.0,6190,71966.0,52524,2862,80,492,475,499
"salinas, california",36390,20171,22451,7674,3132,276200.0,6190,71966.0,52524,2862,80,490,452,450
"fairfield, california",9951,16713,25917,12106,4600,279600.0,5585,86915.0,8398,5376,613,483,479,487
"fairfield, california",9951,16713,25917,12106,4600,279600.0,5585,86915.0,8398,5376,613,493,488,522
"fairfield, california",9951,16713,25917,12106,4600,279600.0,5585,86915.0,8398,5376,613,443,432,443
"fairfield, california",9951,16713,25917,12106,4600,279600.0,5585,86915.0,8398,5376,613,495,478,490
"san luis obispo, california",1557,2790,7160,7199,4770,546200.0,1527,94015.0,1750,718,44,559,548,566
"los gatos, california",615,1754,4825,8263,6575,1208900.0,737,162788.0,150,1436,28,578,585,604
"woodland, california",7462,9005,11105,5548,3295,269000.0,2627,78038.0,8098,1915,65,482,467,480
"woodland, california",7462,9005,11105,5548,3295,269000.0,2627,78038.0,8098,1915,65,464,450,449
"arcadia, california",3224,6543,9933,13200,7975,870800.0,1896,107889.0,1307,15877,24,582,584,634
"carson, california",12789,13819,20732,11245,4029,351000.0,5959,82053.0,10432,8890,260,576,590,605
"carson, california",12789,13819,20732,11245,4029,351000.0,5959,82053.0,10432,8890,260,423,420,417
"carson, california",12789,13819,20732,11245,4029,351000.0,5959,82053.0,10432,8890,260,434,428,450
"carson, california",12789,13819,20732,11245,4029,351000.0,5959,82053.0,10432,8890,260,420,411,416
"compton, california",22002,14264,14828,2969,1048,243500.0,6466,57394.0,24747,507,1300,361,363,355
"compton, california",22002,14264,14828,2969,1048,243500.0,6466,57394.0,24747,507,1300,418,412,404
"compton, california",22002,14264,14828,2969,1048,243500.0,6466,57394.0,24747,507,1300,417,404,405
"diamond bar, california",3124,5741,10647,13408,6832,562100.0,2431,98845.0,1139,11501,52,559,565,612
"marysville, california",1379,1875,3180,612,366,130200.0,735,50990.0,639,253,50,532,513,500
"marysville, california",1379,1875,3180,612,366,130200.0,735,50990.0,639,253,50,493,481,509
"oxnard, california",41773,25888,34078,14150,5495,345800.0,9741,81098.0,54412,5860,232,440,432,454
"oxnard, california",41773,25888,34078,14150,5495,345800.0,9741,81098.0,54412,5860,232,433,424,422
